rownames,PredictGroup,PredictDate,PredictValue,PredictValue_StdPlus,PredictValue_StdMinus,PredictValue_StdPlus2,PredictValue_StdMinus2,PredictMessage
420B06|COMER57,420B06|COMER,2016-01-25,40.55775349093392,40.39702975439853,33.74979610900483,43.3883885724127,30.758437290990663,XGB
420B06|COMER58,420B06|COMER,2016-02-01,45.52937391861724,45.41282170531795,40.592439785454275,47.58206875324931,38.42319273752292,XGB
420B06|COMER59,420B06|COMER,2016-02-08,32.81213427991952,32.799030180605875,32.25706910050702,33.04292111967308,32.01317816143981,XGB
420B06|COMER60,420B06|COMER,2016-02-15,26.510905421003372,26.51056674748817,26.496559843258623,26.516870072858588,26.490256517888206,XGB
420B06|COMER61,420B06|COMER,2016-02-22,29.207061458272392,29.57102631599702,29.215654019685356,29.730949392115534,29.055730943566843,XGB
420B06|COMER62,420B06|COMER,2016-02-29,43.00429488902091,43.00229908980336,42.919756560651564,43.03944451534599,42.88261113510893,XGB
420B06|COMER63,420B06|COMER,2016-03-07,41.64097426226772,41.40844715017917,31.791559960645177,45.73619638104831,27.463810729776036,XGB
420B06|COMER64,420B06|COMER,2016-03-14,45.540840568372005,45.53520697021366,45.30221186924093,45.64005839969995,45.19736043975463,XGB
420B06|COMER65,420B06|COMER,2016-03-21,42.53192584380736,43.05073488172019,42.54417400025778,43.27869517926046,42.31621370271751,XGB
420B06|COMER66,420B06|COMER,2016-03-28,47.15590185394194,47.151710304835916,46.9783556601237,47.22972259878664,46.900343366172976,XGB
420B06|COMER67,420B06|COMER,2016-04-04,32.49305446318294,32.503155011150966,32.49329291911317,32.507593106388036,32.4888548238761,XGB
420B06|COMER68,420B06|COMER,2016-04-11,33.31705294455287,33.76433536962598,33.32761248519206,33.96086747923301,33.131080375585036,XGB
420B06|COMER69,420B06|COMER,2016-04-18,39.44641561475487,41.33903756746858,39.491097044884924,42.17063962514967,38.659494987203836,XGB
420B06|COMER70,420B06|COMER,2016-04-25,39.941188714166856,39.94019372456227,39.89904281232612,39.95871227690355,39.880524259984846,XGB
420B06|COMER71,420B06|COMER,2016-05-02,39.864825597411254,39.95832105438102,39.86703285846626,39.99940216637404,39.82595174647324,XGB
420B06|COMER72,420B06|COMER,2016-05-09,46.706108600424614,46.70402514548654,46.61785733940165,46.742802002192875,46.57908048269532,XGB
420B06|COMER73,420B06|COMER,2016-05-16,42.042876512169414,43.7841262803092,42.083984314888575,44.54921668203762,41.31889391316016,XGB
420B06|COMER74,420B06|COMER,2016-05-23,46.999625466051384,47.04352245002115,47.000661795583206,47.062810413020266,46.98137383258409,XGB
420B06|COMER75,420B06|COMER,2016-05-30,40.246201234873524,45.24437593285948,40.364199228728374,47.44053156633658,38.16804359525127,XGB
420B06|COMER76,420B06|COMER,2016-06-06,40.76864991580442,47.066150837681235,40.91732268536167,49.833219410130305,38.1502541129126,XGB
420B06|COMER77,420B06|COMER,2016-06-13,50.319887882576495,50.18801184240182,44.733865055083115,52.64246296558379,42.279413931901146,XGB
420B06|COMER78,420B06|COMER,2016-06-20,46.00260232828623,49.591293346925376,46.08732492530449,51.16813378841072,44.51048448381915,XGB
420B06|COMER79,420B06|COMER,2016-06-27,45.3065470436145,51.643265084847165,45.456145659443315,54.427565327417085,42.671845416873396,XGB
420B06|COMER80,420B06|COMER,2016-07-04,29.472108232538403,29.56898579379632,29.474395339046023,29.611552973771005,29.431828159071337,XGB
420B06|COMER81,420B06|COMER,2016-07-11,36.38090937006041,36.479402745768326,36.383234623066514,36.522679900928246,36.33995746790659,XGB
420B06|COMER82,420B06|COMER,2016-07-18,41.23376551801357,41.225121482530426,40.86762031478668,41.3860025839976,40.7067392133195,XGB
420B06|COMER83,420B06|COMER,2016-07-25,34.26894109391219,34.399036371421985,34.27201241147985,34.45619913460172,34.21484964830012,XGB
420B06|COMER84,420B06|COMER,2016-08-01,41.353925196614455,41.32837695711917,40.27174947436881,41.80387580468439,39.79625062680359,XGB
420B06|COMER85,420B06|COMER,2016-08-08,39.83656274876512,40.250806589010395,39.84634230731784,40.432821824243064,39.66432707208517,XGB
420B06|COMER86,420B06|COMER,2016-08-15,38.33725490623215,38.469313199096995,38.340372567092665,38.52733849459924,38.28234727159042,XGB
420B06|COMER87,420B06|COMER,2016-08-22,39.508868971921856,48.42152883966615,39.719280981875855,52.33767610552687,35.80313371601514,XGB
420B06|COMER88,420B06|COMER,2016-08-29,40.14452045598705,40.332054902093816,40.14894780992252,40.41445594951106,40.066546762505276,XGB
420B06|COMER89,420B06|COMER,2016-09-05,52.71910291450672,52.5499352012624,45.553474445483886,55.69845166588091,42.404957980865376,XGB
420B06|COMER90,420B06|COMER,2016-09-12,34.33897472140643,34.38619574969132,34.34008952569841,34.40694426961164,34.319341005778085,XGB
420B06|COMER91,420B06|COMER,2016-09-19,42.873999108763655,49.06448499414938,43.02014544409616,51.78453206585912,40.30009837238642,XGB
420B06|COMER92,420B06|COMER,2016-09-26,36.52818694213465,42.58725107810341,36.67123064426261,45.24955254611109,34.008929176254924,XGB
420B06|COMER93,420B06|COMER,2016-10-03,43.26593022414613,43.31744694284705,43.26714644203046,43.340082952756596,43.24451043212091,XGB
420B06|COMER94,420B06|COMER,2016-10-10,40.093435816091414,40.04626382535375,38.095318366326325,40.92421971101311,37.217362480666964,XGB
420B06|COMER95,420B06|COMER,2016-10-17,47.13393187926181,47.01684552712097,42.17437262209612,49.19603386293023,39.995184286286865,XGB
420B06|COMER96,420B06|COMER,2016-10-24,44.26183866298015,44.02292683406532,34.14197967791514,48.46950716848222,29.695399343498245,XGB
420B06|COMER97,420B06|COMER,2016-10-31,53.616515577607515,53.606587293945076,53.19597201940879,53.79137057189509,53.01118874145878,XGB
420B06|COMER98,420B06|COMER,2016-11-07,42.27544453065366,42.13696443441014,36.40968621894516,44.714328960316905,33.832321693038395,XGB
420B06|COMER99,420B06|COMER,2016-11-14,44.56064711437466,46.67369230911389,44.61053234427756,47.60214647260847,43.68207818078298,XGB
420B06|COMER100,420B06|COMER,2016-11-21,12.551799963563212,12.733887764374401,12.55609873191355,12.813895601975615,12.476090894312337,XGB
420B06|COMER101,420B06|COMER,2016-11-28,68.05923367492869,68.34237473297779,68.0659181305243,68.46678451600394,67.94150834749814,XGB
420B06|COMER102,420B06|COMER,2016-12-05,35.628538952679264,35.497057657080745,30.05923676837836,37.94416187124864,27.61213255421046,XGB
420B06|COMER103,420B06|COMER,2016-12-12,49.74058559400078,49.73423685827296,49.47166500270661,49.852398288638064,49.3535035723415,XGB
420B06|COMER104,420B06|COMER,2016-12-19,48.8009634860648,48.79464349571988,48.53326049551781,48.91226992262836,48.41563406860933,XGB
420B06|COMER105,420B06|COMER,2016-12-26,45.53685215419364,54.71445337951956,45.7535189572617,58.74701363415165,41.72095870262961,XGB
420B06|COMER106,420B06|COMER,2017-01-02,37.45631915622221,37.111430252893086,22.84746917563521,43.53043521412747,16.428464214400826,XGB
420B06|COMER107,420B06|COMER,2017-01-09,36.29492475975758,39.37324628502953,36.36759844292609,40.725834693374686,35.01501003458093,XGB
420B06|COMER108,420B06|COMER,2017-01-16,31.369674244602265,31.365897447703016,31.209696179852447,31.436190454523015,31.13940317303245,XGB
420B06|COMER109,420B06|COMER,2017-01-23,29.303746540917246,29.344983557468023,29.304720073360503,29.363102753310113,29.286600877518413,XGB
420B06|COMER110,420B06|COMER,2017-01-30,45.73529421079115,45.73389117585965,45.67586427078992,45.760004188192624,45.649751258456945,XGB
420B06|COMER111,420B06|COMER,2017-02-06,23.60117141067053,23.63025870013623,23.601858109717888,23.643039408791417,23.589077401062703,XGB
420B06|COMER112,420B06|COMER,2017-02-13,34.75680902836507,34.79826451106689,34.75778771840467,34.81647969908559,34.73957253038597,XGB
420B06|COMER113,420B06|COMER,2017-02-20,38.89044878301547,38.90738739225776,38.89084867338147,38.914830073708195,38.883405991931035,XGB
420B06|COMER114,420B06|COMER,2017-02-27,45.62011345644373,45.65810727420549,45.62101042274557,45.67480143596587,45.60431626098519,XGB
420B06|COMER115,420B06|COMER,2017-03-06,43.63063797277755,43.72252718362988,43.63280731322534,43.76290252468197,43.59243197217325,XGB
420B06|COMER116,420B06|COMER,2017-03-13,32.25430151080195,32.35817366668649,32.25675374721872,32.40381421230391,32.2111132016013,XGB
420B06|COMER117,420B06|COMER,2017-03-20,41.864510149124726,41.95721462786558,41.866698736593904,41.997948190723505,41.82596517373598,XGB
420B06|COMER118,420B06|COMER,2017-03-27,34.49878751361962,49.24822757621067,34.84699549814033,55.72900662884059,28.36621644551041,XGB
420B06|COMER119,420B06|COMER,2017-04-03,60.180178981165454,60.17282295568997,59.868591476936224,60.309731866258836,59.73168256636736,XGB
420B06|COMER120,420B06|COMER,2017-04-10,46.88081110653684,47.15004504364155,46.88716723980061,47.26834415550213,46.76886812794003,XGB
420B06|COMER121,420B06|COMER,2017-04-17,52.05168704364473,52.04254839688213,51.66459103014096,52.212635106955595,51.4945043200675,XGB
420B06|COMER122,420B06|COMER,2017-04-24,42.10995811440375,48.193836959603544,42.25358764757689,50.86704180069516,39.580382806485275,XGB
420B06|COMER123,420B06|COMER,2017-05-01,54.74451242653163,54.74424563487208,54.733211629977056,54.749211109173345,54.72824615567579,XGB
420B06|COMER124,420B06|COMER,2017-05-08,49.94383072605683,49.941717734669325,49.85432835618526,49.98104431800828,49.81500177284631,XGB
420B06|COMER125,420B06|COMER,2017-05-15,45.57324699758669,51.93216584886357,45.72336973496096,54.726220939351464,42.92931464447307,XGB
420B06|COMER126,420B06|COMER,2017-05-22,53.01731864375347,52.80409813593534,43.985696050413104,56.77251661594487,40.01727757040357,XGB
420B06|COMER127,420B06|COMER,2017-05-29,43.21568716991919,46.36916258794037,43.29013510251087,47.754772980292095,41.904524710159144,XGB
420B06|COMER128,420B06|COMER,2017-06-05,41.09971943071059,41.25395647861327,41.103360692437185,41.321726931250474,41.03559023979998,XGB
420B06|COMER129,420B06|COMER,2017-06-12,49.97987830559214,49.97581399665322,49.80772176767456,50.051458121445414,49.732077642882366,XGB
420B06|COMER130,420B06|COMER,2017-06-19,48.84597410626657,48.89727775037321,48.847185293839594,48.919820137110534,48.82464290710227,XGB
420B06|COMER131,420B06|COMER,2017-06-26,45.00802351760058,44.950869623239825,42.58709126822107,46.01460675109244,41.52335414036846,XGB
420B06|COMER132,420B06|COMER,2017-07-03,46.72806959892091,46.67832200834926,44.620854549257835,47.604214455472025,43.69496210213507,XGB
25,420B06|COMER,2017-07-10,49.02803676506278,53.144113751471025,49.12521000455439,54.9526831208387,47.316640635186715,XGB
135,420B06|COMER,2017-07-17,48.19200968359246,48.74832220886944,48.20514323051819,48.9927612211459,47.96070421824173,XGB
245,420B06|COMER,2017-07-24,51.985971985021706,52.312891748161476,51.993689977795654,52.456537523448944,51.85004420250819,XGB
355,420B06|COMER,2017-07-31,51.56870192883571,52.8323433565411,51.59853425011916,53.387576698278544,51.04330090838172,XGB
465,420B06|COMER,2017-08-07,45.680444650239,47.09845786766895,45.71392141426323,47.72152086645902,45.090858415473164,XGB
575,420B06|COMER,2017-08-14,44.47049755989519,46.75304643647507,44.524384469534546,47.755979082268276,43.52145182374134,XGB
685,420B06|COMER,2017-08-21,51.7061019111527,51.62504233098807,48.272569446977194,53.133707417657426,46.76390436030784,XGB
795,420B06|COMER,2017-08-28,50.24226186093824,50.1862966570922,47.87168032228085,51.2279101090664,46.83006687030665,XGB
905,420B06|COMER,2017-09-04,46.24503405157793,50.13050131547697,46.33676300665298,51.83774272577446,44.62952159635549,XGB
1015,420B06|COMER,2017-09-11,45.3414384961593,46.126234629059354,45.35996613371958,46.47106740353081,45.015133359248125,XGB
1125,420B06|COMER,2017-09-18,48.97201411967444,50.165509613550796,49.00019042051662,50.68992142601951,48.475778608047904,XGB
1235,420B06|COMER,2017-09-25,45.1395826433336,48.125515670962514,45.210075198783315,49.43750935586813,43.8980815138777,XGB
1345,420B06|COMER,2017-10-02,47.94013223397474,52.319097576746856,48.04351179888175,54.24317786353739,46.11943151209122,XGB
1455,420B06|COMER,2017-10-09,43.99547321693808,49.34062796596697,44.12166279120072,51.68924369534853,41.77304706181916,XGB
1565,420B06|COMER,2017-10-16,41.57441951023475,50.08540354505715,41.775348669882646,53.82505785166647,38.03569436327332,XGB
1675,420B06|COMER,2017-10-23,48.220999464620036,51.06001343240769,48.288023522994756,52.30745212665531,47.040584828747136,XGB
420B06|CONEOCT53,420B06|CONEOCT,2015-12-28,158.32295316659633,158.3176543432769,158.0985049045621,158.4162750087949,157.9998842390441,XGB
420B06|CONEOCT54,420B06|CONEOCT,2016-01-04,101.20667488714685,101.20347787014235,101.0712552161939,101.26298012670948,101.01175295962678,XGB
420B06|CONEOCT55,420B06|CONEOCT,2016-01-11,118.35296202168684,127.26387949504121,118.56333289681564,131.17926116756308,114.64795122429376,XGB
420B06|CONEOCT56,420B06|CONEOCT,2016-01-18,126.70463900099958,126.63350016204834,123.69133061096397,127.95752234935746,122.36730842365485,XGB
420B06|CONEOCT57,420B06|CONEOCT,2016-01-25,120.98989755888283,120.98982358952517,120.98676435500565,120.99120029277417,120.98538765175665,XGB
420B06|CONEOCT58,420B06|CONEOCT,2016-02-01,137.82661986919175,137.86690398901803,137.82757090544217,137.88460449010933,137.80987040435087,XGB
420B06|CONEOCT59,420B06|CONEOCT,2016-02-08,135.11597860720644,135.10625569070578,134.70413401852568,135.28721671511988,134.52317299411158,XGB
420B06|CONEOCT60,420B06|CONEOCT,2016-02-15,117.14095815253677,126.1497776005512,117.3536403187473,130.10817657162107,113.39524134767743,XGB
420B06|CONEOCT61,420B06|CONEOCT,2016-02-22,136.77237579652933,136.77130066257578,136.72683512970875,136.7913108458994,136.70682494638513,XGB
420B06|CONEOCT62,420B06|CONEOCT,2016-02-29,124.83439778814932,124.82126361715714,124.27805882858306,125.06571424443645,124.03360820130375,XGB
420B06|CONEOCT63,420B06|CONEOCT,2016-03-07,137.81793897411558,137.3026491045458,115.9912222302677,146.89312359448834,106.40074774032516,XGB
420B06|CONEOCT64,420B06|CONEOCT,2016-03-14,129.60362738063895,129.4456779256688,122.9131833857728,132.3854023566114,119.97345895483022,XGB
420B06|CONEOCT65,420B06|CONEOCT,2016-03-21,123.4310759864984,123.42564031665265,123.20083116112406,123.52680794301205,123.09966353476466,XGB
420B06|CONEOCT66,420B06|CONEOCT,2016-03-28,141.77731691610734,141.77386400697162,141.631058132269,141.83812887794573,141.5667932612949,XGB
420B06|CONEOCT67,420B06|CONEOCT,2016-04-04,158.52401925428194,158.51776414048808,158.25906431330273,158.63418309768932,158.1426453561015,XGB
420B06|CONEOCT68,420B06|CONEOCT,2016-04-11,149.1444142450266,149.13488699843754,148.74085786845296,149.31220625264345,148.56353861424705,XGB
420B06|CONEOCT69,420B06|CONEOCT,2016-04-18,149.68043897420762,149.67804940894524,149.5792214514052,149.72252353126805,149.5347473290824,XGB
420B06|CONEOCT70,420B06|CONEOCT,2016-04-25,131.20667014960804,131.20560027957472,131.16135245261998,131.22551249184227,131.14144024035244,XGB
420B06|CONEOCT71,420B06|CONEOCT,2016-05-02,116.61797478460176,116.61158989141897,116.34752263102708,116.73042427727955,116.2286882451665,XGB
420B06|CONEOCT72,420B06|CONEOCT,2016-05-09,105.31584949955504,105.3093347877491,105.03989847149614,105.43058533248887,104.91864792675636,XGB
420B06|CONEOCT73,420B06|CONEOCT,2016-05-16,112.06423239113838,112.0627159057229,111.99999690046722,112.09094043632274,111.97177236986738,XGB
420B06|CONEOCT74,420B06|CONEOCT,2016-05-23,119.42001524799844,124.4046007510581,119.53769242518794,126.59478540736951,117.34750776887653,XGB
420B06|CONEOCT75,420B06|CONEOCT,2016-05-30,107.3183646209136,117.61094118627216,107.56135400397761,122.13341216274985,103.03888302749992,XGB
420B06|CONEOCT76,420B06|CONEOCT,2016-06-06,103.93003550965591,104.18359264969153,103.93602154168953,104.29500350968448,103.82461068169658,XGB
420B06|CONEOCT77,420B06|CONEOCT,2016-06-13,116.89168502577536,117.01291986257175,116.8945471641342,117.06618942313979,116.84127760356616,XGB
420B06|CONEOCT78,420B06|CONEOCT,2016-06-20,119.38532001685144,121.1262746120815,119.42642085106444,121.89123531733317,118.66146014581277,XGB
420B06|CONEOCT79,420B06|CONEOCT,2016-06-27,131.89191736065936,131.83656944375963,129.5474829444717,132.86669407155685,128.5173583166745,XGB
420B06|CONEOCT80,420B06|CONEOCT,2016-07-04,100.47650816691157,100.47098996073325,100.24276725659823,100.573693737207,100.14006348012448,XGB
420B06|CONEOCT81,420B06|CONEOCT,2016-07-11,118.13007643519131,117.92199793670645,109.31625975622913,121.79471434250497,105.4435433504306,XGB
420B06|CONEOCT82,420B06|CONEOCT,2016-07-18,103.41902441010484,103.41378262751994,103.19699228708043,103.51134166201895,103.09943325258142,XGB
420B06|CONEOCT83,420B06|CONEOCT,2016-07-25,114.92236147594372,114.9206939639283,114.85172878049039,114.95172937213242,114.82069337228627,XGB
420B06|CONEOCT84,420B06|CONEOCT,2016-08-01,108.04356046138946,108.2691504633441,108.0488862391529,108.3682727997139,107.9497639027831,XGB
420B06|CONEOCT85,420B06|CONEOCT,2016-08-08,82.27408875916217,82.45106584893335,82.27826687273625,82.52882808338546,82.20050463828414,XGB
420B06|CONEOCT86,420B06|CONEOCT,2016-08-15,92.0890515587339,92.3856871807934,92.09605459692763,92.51602636096221,91.96571541675881,XGB
420B06|CONEOCT87,420B06|CONEOCT,2016-08-22,108.98602040338892,108.9906698989815,108.98613016969072,108.99271284796897,108.98408722070324,XGB
420B06|CONEOCT88,420B06|CONEOCT,2016-08-29,98.97727554244716,104.68112901085365,99.11193335398488,107.1873539197622,96.60570844507633,XGB
420B06|CONEOCT89,420B06|CONEOCT,2016-09-05,99.86796869812542,109.44959246456358,100.09417375309624,113.65967680215198,95.88408941550784,XGB
420B06|CONEOCT90,420B06|CONEOCT,2016-09-12,102.35040298309332,109.3709023572176,102.51614445714378,112.45565032661499,99.4313964877464,XGB
420B06|CONEOCT91,420B06|CONEOCT,2016-09-19,95.04934654543513,95.06669067285131,95.04975600936226,95.07431153555308,95.04213514666048,XGB
420B06|CONEOCT92,420B06|CONEOCT,2016-09-26,107.83382284615072,107.88078648747896,107.83493157399553,107.90142191375031,107.81429614772418,XGB
420B06|CONEOCT93,420B06|CONEOCT,2016-10-03,95.40708471655353,95.40173646208869,95.18054264349566,95.5012771304383,95.08100197514605,XGB
420B06|CONEOCT94,420B06|CONEOCT,2016-10-10,113.80489049193238,125.28710930456388,114.07596520755585,130.33229900958534,109.0307755025344,XGB
420B06|CONEOCT95,420B06|CONEOCT,2016-10-17,105.19357934770869,105.19202361641102,105.12768147474593,105.2209785837113,105.09872650744565,XGB
420B06|CONEOCT96,420B06|CONEOCT,2016-10-24,112.71559899567637,112.54903007326836,105.66005045410814,115.64917835001427,102.55990217736223,XGB
420B06|CONEOCT97,420B06|CONEOCT,2016-10-31,99.49304520433293,99.48611753262772,99.19960196600509,99.61505400642066,99.07066549221214,XGB
